# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	epsilon_solver	epsilon_initial	epsilon_final 	epsilon_iters 	epsilon_converged
868           	DILUPBiCGStab	8.055150e-06	3.518370e-13	3	4.744400e-05	3.593520e-12	3	false	DILUPBiCGStab	1.186100e-04	2.094890e-12	3	true	GAMG	9.374660e-05	1.685780e-07	2	true	DILUPBiCGStab	2.401030e-04	9.144550e-12	3	true
869           	DILUPBiCGStab	9.486300e-06	1.089960e-11	3	5.305180e-05	3.279130e-12	3	false	DILUPBiCGStab	1.206180e-04	2.286410e-12	3	true	GAMG	1.049760e-04	1.808480e-07	2	true	DILUPBiCGStab	2.555650e-04	3.787400e-11	3	true
870           	DILUPBiCGStab	9.475130e-06	4.089060e-13	3	5.012080e-05	3.433160e-12	3	false	DILUPBiCGStab	1.108990e-04	2.176510e-12	3	true	GAMG	8.683900e-05	2.536420e-07	2	true	DILUPBiCGStab	2.280510e-04	9.223780e-12	3	true
871           	DILUPBiCGStab	7.970030e-06	2.254760e-11	3	4.775400e-05	4.438940e-12	3	false	DILUPBiCGStab	1.150550e-04	2.325880e-12	3	true	GAMG	7.981430e-05	2.479220e-07	2	true	DILUPBiCGStab	2.349260e-04	3.219750e-11	3	true
872           	DILUPBiCGStab	8.020690e-06	4.272250e-13	3	4.848110e-05	3.310500e-12	3	false	DILUPBiCGStab	1.114210e-04	2.203730e-12	3	true	GAMG	9.389770e-05	1.999300e-07	2	true	DILUPBiCGStab	2.405870e-04	9.172050e-12	3	true
873           	DILUPBiCGStab	9.517660e-06	7.673850e-12	3	5.371170e-05	3.704820e-12	3	false	DILUPBiCGStab	1.245910e-04	2.213580e-12	3	true	GAMG	1.035170e-04	2.063940e-07	2	true	DILUPBiCGStab	2.545180e-04	3.936050e-11	3	true
874           	DILUPBiCGStab	9.250110e-06	6.498600e-13	3	4.881260e-05	3.294200e-12	3	false	DILUPBiCGStab	1.199130e-04	2.201870e-12	3	true	GAMG	8.454430e-05	2.065700e-07	2	true	DILUPBiCGStab	2.252340e-04	9.251230e-12	3	true
875           	DILUPBiCGStab	8.051240e-06	1.275440e-12	3	4.782860e-05	3.910850e-12	3	false	DILUPBiCGStab	1.200900e-04	2.245730e-12	3	true	GAMG	8.159250e-05	1.604410e-07	2	true	DILUPBiCGStab	2.315900e-04	3.196230e-11	3	true
876           	DILUPBiCGStab	8.208610e-06	1.087100e-12	3	4.674250e-05	3.613060e-12	3	false	DILUPBiCGStab	1.078470e-04	2.277320e-12	3	true	GAMG	9.119540e-05	1.652100e-07	2	true	DILUPBiCGStab	2.399530e-04	9.180130e-12	3	true
877           	DILUPBiCGStab	9.150440e-06	4.181850e-13	3	5.093330e-05	4.125910e-12	3	false	DILUPBiCGStab	1.121020e-04	2.278620e-12	3	true	GAMG	9.748920e-05	1.846730e-07	2	true	DILUPBiCGStab	2.515200e-04	3.661000e-11	3	true
878           	DILUPBiCGStab	8.887110e-06	8.433870e-13	3	4.934550e-05	3.624540e-12	3	false	DILUPBiCGStab	1.096840e-04	2.196410e-12	3	true	GAMG	8.297340e-05	1.351540e-07	2	true	DILUPBiCGStab	2.271080e-04	9.245780e-12	3	true
879           	DILUPBiCGStab	8.040320e-06	4.678080e-13	3	4.654540e-05	4.069340e-12	3	false	DILUPBiCGStab	1.229020e-04	2.261920e-12	3	true	GAMG	7.541920e-05	1.610240e-07	2	true	DILUPBiCGStab	2.345420e-04	3.290090e-11	3	true
880           	DILUPBiCGStab	8.265800e-06	2.235720e-12	3	4.807740e-05	3.927180e-12	3	false	DILUPBiCGStab	1.224030e-04	2.171500e-12	3	true	GAMG	8.991840e-05	1.708660e-07	2	true	DILUPBiCGStab	2.407510e-04	9.135650e-12	3	true
881           	DILUPBiCGStab	9.569480e-06	1.899450e-12	3	5.305060e-05	3.857300e-12	3	false	DILUPBiCGStab	1.249050e-04	2.354900e-12	3	true	GAMG	1.056790e-04	1.930240e-07	2	true	DILUPBiCGStab	2.563330e-04	3.619400e-11	3	true
882           	DILUPBiCGStab	9.642670e-06	5.346980e-12	3	5.050920e-05	4.603380e-12	3	false	DILUPBiCGStab	1.121510e-04	2.159950e-12	3	true	GAMG	8.838760e-05	2.528720e-07	2	true	DILUPBiCGStab	2.273450e-04	9.198310e-12	3	true
883           	DILUPBiCGStab	7.979760e-06	6.213460e-13	3	4.796060e-05	4.405520e-12	3	false	DILUPBiCGStab	1.147460e-04	2.445930e-12	3	true	GAMG	8.474550e-05	2.372510e-07	2	true	DILUPBiCGStab	2.333030e-04	3.091100e-11	3	true
884           	DILUPBiCGStab	7.976120e-06	2.113980e-12	3	4.867590e-05	4.657320e-12	3	false	DILUPBiCGStab	1.100080e-04	2.098620e-12	3	true	GAMG	9.275620e-05	1.585380e-07	2	true	DILUPBiCGStab	2.399720e-04	9.132770e-12	3	true
885           	DILUPBiCGStab	9.396140e-06	5.227330e-13	3	5.349800e-05	4.226790e-12	3	false	DILUPBiCGStab	1.227840e-04	2.403500e-12	3	true	GAMG	9.768050e-05	1.669300e-07	2	true	DILUPBiCGStab	2.536160e-04	3.719680e-11	3	true
886           	DILUPBiCGStab	9.164120e-06	2.028570e-12	3	5.007520e-05	5.190400e-12	3	false	DILUPBiCGStab	1.217860e-04	2.071750e-12	3	true	GAMG	9.207690e-05	2.171180e-07	2	true	DILUPBiCGStab	2.266060e-04	9.206170e-12	3	true
887           	DILUPBiCGStab	8.153100e-06	1.265190e-12	3	4.933010e-05	4.111560e-12	3	false	DILUPBiCGStab	1.233600e-04	2.400620e-12	3	true	GAMG	8.985780e-05	1.743140e-07	2	true	DILUPBiCGStab	2.345260e-04	3.164090e-11	3	true
888           	DILUPBiCGStab	8.543210e-06	7.958050e-13	3	4.976820e-05	4.621020e-12	3	false	DILUPBiCGStab	1.122630e-04	2.137370e-12	3	true	GAMG	8.975220e-05	1.911000e-07	2	true	DILUPBiCGStab	2.427230e-04	9.132030e-12	3	true
889           	DILUPBiCGStab	9.543190e-06	7.173430e-13	3	5.400880e-05	4.443770e-12	3	false	DILUPBiCGStab	1.158090e-04	2.393760e-12	3	true	GAMG	9.825110e-05	1.922790e-07	2	true	DILUPBiCGStab	2.563850e-04	3.787080e-11	3	true
890           	DILUPBiCGStab	9.174100e-06	1.028120e-12	3	5.037570e-05	4.349140e-12	3	false	DILUPBiCGStab	1.106800e-04	2.152580e-12	3	true	GAMG	8.734540e-05	1.753980e-07	2	true	DILUPBiCGStab	2.257280e-04	9.254990e-12	3	true
891           	DILUPBiCGStab	7.923430e-06	3.864540e-12	3	4.837950e-05	4.590360e-12	3	false	DILUPBiCGStab	1.198660e-04	2.267980e-12	3	true	GAMG	8.463360e-05	2.153230e-07	2	true	DILUPBiCGStab	2.315880e-04	3.316410e-11	3	true
892           	DILUPBiCGStab	8.077030e-06	1.703090e-12	3	4.865530e-05	4.227290e-12	3	false	DILUPBiCGStab	1.127890e-04	2.210630e-12	3	true	GAMG	9.119710e-05	1.301810e-07	2	true	DILUPBiCGStab	2.405690e-04	9.202000e-12	3	true
893           	DILUPBiCGStab	9.472380e-06	8.326130e-13	3	5.393000e-05	4.649280e-12	3	false	DILUPBiCGStab	1.180090e-04	2.279590e-12	3	true	GAMG	9.623090e-05	1.623220e-07	2	true	DILUPBiCGStab	2.544600e-04	3.982940e-11	3	true
894           	DILUPBiCGStab	9.243810e-06	1.565720e-11	3	4.892690e-05	4.667280e-12	3	false	DILUPBiCGStab	1.085330e-04	2.322560e-12	3	true	GAMG	8.763900e-05	1.962290e-07	2	true	DILUPBiCGStab	2.261120e-04	9.284680e-12	3	true
895           	DILUPBiCGStab	7.866230e-06	4.036090e-13	3	4.683060e-05	4.862320e-12	3	false	DILUPBiCGStab	1.133150e-04	2.306500e-12	3	true	GAMG	8.692220e-05	1.886360e-07	2	true	DILUPBiCGStab	2.318820e-04	3.279770e-11	3	true
896           	DILUPBiCGStab	8.074590e-06	8.509130e-13	3	4.844590e-05	4.436950e-12	3	false	DILUPBiCGStab	1.117580e-04	2.287600e-12	3	true	GAMG	8.636550e-05	1.432370e-07	2	true	DILUPBiCGStab	2.395530e-04	9.215050e-12	3	true
897           	DILUPBiCGStab	9.415710e-06	9.110950e-13	3	5.264540e-05	4.739190e-12	3	false	DILUPBiCGStab	1.250980e-04	2.281460e-12	3	true	GAMG	9.455080e-05	2.053500e-07	2	true	DILUPBiCGStab	2.536300e-04	3.879300e-11	3	true
898           	DILUPBiCGStab	9.312890e-06	6.828380e-12	3	4.925270e-05	4.513160e-12	3	false	DILUPBiCGStab	1.210250e-04	2.285300e-12	3	true	GAMG	9.322980e-05	1.881510e-07	2	true	DILUPBiCGStab	2.264490e-04	9.258090e-12	3	true
899           	DILUPBiCGStab	8.112670e-06	3.945390e-13	3	4.852610e-05	4.567050e-12	3	false	DILUPBiCGStab	1.201850e-04	2.410240e-12	3	true	GAMG	9.296190e-05	2.150170e-07	2	true	DILUPBiCGStab	2.340700e-04	3.090400e-11	3	true
900           	DILUPBiCGStab	8.559730e-06	4.444640e-12	3	4.969700e-05	4.670880e-12	3	false	DILUPBiCGStab	1.084010e-04	2.314460e-12	3	true	GAMG	9.490430e-05	1.920970e-07	2	true	DILUPBiCGStab	2.418900e-04	9.145000e-12	3	true
901           	DILUPBiCGStab	9.523710e-06	3.964560e-12	3	5.391500e-05	4.845440e-12	3	false	DILUPBiCGStab	1.136690e-04	2.499650e-12	3	true	GAMG	9.906160e-05	2.530160e-07	2	true	DILUPBiCGStab	2.543200e-04	3.573540e-11	3	true
902           	DILUPBiCGStab	9.065650e-06	4.421880e-13	3	5.002670e-05	4.812140e-12	3	false	DILUPBiCGStab	1.117290e-04	2.245550e-12	3	true	GAMG	9.418220e-05	2.183130e-07	2	true	DILUPBiCGStab	2.253200e-04	9.204470e-12	3	true
903           	DILUPBiCGStab	8.094940e-06	9.088580e-13	3	4.818340e-05	4.577710e-12	3	false	DILUPBiCGStab	1.246170e-04	2.494550e-12	3	true	GAMG	8.795960e-05	1.661460e-07	2	true	DILUPBiCGStab	2.322200e-04	3.139600e-11	3	true
904           	DILUPBiCGStab	8.270770e-06	3.524130e-12	3	4.809210e-05	4.747140e-12	3	false	DILUPBiCGStab	1.250430e-04	2.218400e-12	3	true	GAMG	9.040720e-05	1.656700e-07	2	true	DILUPBiCGStab	2.410550e-04	9.089790e-12	3	true
905           	DILUPBiCGStab	9.775140e-06	5.464100e-13	3	5.356620e-05	4.586180e-12	3	false	DILUPBiCGStab	1.282430e-04	2.468030e-12	3	true	GAMG	1.004210e-04	1.693670e-07	2	true	DILUPBiCGStab	2.577500e-04	3.684950e-11	3	true
906           	DILUPBiCGStab	9.787460e-06	5.172300e-13	3	5.072450e-05	4.746930e-12	3	false	DILUPBiCGStab	1.135330e-04	2.262000e-12	3	true	GAMG	8.451390e-05	2.517140e-07	2	true	DILUPBiCGStab	2.275180e-04	9.157500e-12	3	true
907           	DILUPBiCGStab	8.053510e-06	6.118390e-13	3	4.829030e-05	5.128700e-12	3	false	DILUPBiCGStab	1.137460e-04	2.511260e-12	3	true	GAMG	8.311150e-05	2.293210e-07	2	true	DILUPBiCGStab	2.321540e-04	3.055900e-11	3	true
908           	DILUPBiCGStab	8.023960e-06	5.615250e-13	3	4.846600e-05	4.486070e-12	3	false	DILUPBiCGStab	1.083350e-04	2.331890e-12	3	true	GAMG	9.103270e-05	1.842660e-07	2	true	DILUPBiCGStab	2.385070e-04	9.120170e-12	3	true
909           	DILUPBiCGStab	9.227850e-06	8.777210e-13	3	5.219780e-05	4.485100e-12	3	false	DILUPBiCGStab	1.173710e-04	2.403230e-12	3	true	GAMG	9.687520e-05	1.968350e-07	2	true	DILUPBiCGStab	2.501250e-04	3.756630e-11	3	true
910           	DILUPBiCGStab	8.925060e-06	5.177400e-13	3	4.833130e-05	4.398120e-12	3	false	DILUPBiCGStab	1.122420e-04	2.384690e-12	3	true	GAMG	8.353840e-05	1.894380e-07	2	true	DILUPBiCGStab	2.282080e-04	9.201600e-12	3	true
911           	DILUPBiCGStab	8.258240e-06	1.984290e-12	3	4.642030e-05	4.486110e-12	3	false	DILUPBiCGStab	1.200740e-04	2.392010e-12	3	true	GAMG	7.891780e-05	1.511510e-07	2	true	DILUPBiCGStab	2.366900e-04	3.431440e-11	3	true
912           	DILUPBiCGStab	8.436710e-06	5.964460e-13	3	4.696670e-05	4.103420e-12	3	false	DILUPBiCGStab	1.120650e-04	2.495200e-12	3	true	GAMG	8.905020e-05	1.414230e-07	2	true	DILUPBiCGStab	2.407190e-04	9.162280e-12	3	true
913           	DILUPBiCGStab	9.410010e-06	5.436770e-13	3	5.082590e-05	4.188640e-12	3	false	DILUPBiCGStab	1.177220e-04	2.387470e-12	3	true	GAMG	9.829130e-05	1.742270e-07	2	true	DILUPBiCGStab	2.536750e-04	3.889070e-11	3	true
914           	DILUPBiCGStab	9.265610e-06	8.890080e-13	3	4.891970e-05	3.978970e-12	3	false	DILUPBiCGStab	1.133680e-04	2.464850e-12	3	true	GAMG	8.216030e-05	1.491090e-07	2	true	DILUPBiCGStab	2.258430e-04	9.266970e-12	3	true
915           	DILUPBiCGStab	7.997620e-06	8.577350e-13	3	4.661460e-05	4.063210e-12	3	false	DILUPBiCGStab	1.220000e-04	2.354040e-12	3	true	GAMG	7.879490e-05	1.910150e-07	2	true	DILUPBiCGStab	2.324660e-04	3.394710e-11	3	true
916           	DILUPBiCGStab	8.296410e-06	7.706840e-13	3	4.647430e-05	3.921660e-12	3	false	DILUPBiCGStab	1.172200e-04	2.432890e-12	3	true	GAMG	9.472710e-05	1.301310e-07	2	true	DILUPBiCGStab	2.415230e-04	9.162200e-12	3	true
917           	DILUPBiCGStab	9.693060e-06	5.393090e-13	3	5.239900e-05	4.046420e-12	3	false	DILUPBiCGStab	1.185060e-04	2.428300e-12	3	true	GAMG	1.048110e-04	1.786180e-07	2	true	DILUPBiCGStab	2.573860e-04	3.922490e-11	3	true
918           	DILUPBiCGStab	9.584450e-06	3.887590e-12	3	4.952710e-05	4.105400e-12	3	false	DILUPBiCGStab	1.089190e-04	2.415810e-12	3	true	GAMG	8.413460e-05	2.055310e-07	2	true	DILUPBiCGStab	2.260050e-04	9.227230e-12	3	true
919           	DILUPBiCGStab	7.959830e-06	6.392940e-12	3	4.757690e-05	3.984410e-12	3	false	DILUPBiCGStab	1.140140e-04	2.487730e-12	3	true	GAMG	7.954450e-05	2.388300e-07	2	true	DILUPBiCGStab	2.301130e-04	3.127510e-11	3	true
920           	DILUPBiCGStab	8.045040e-06	5.927190e-13	3	4.903260e-05	4.036010e-12	3	false	DILUPBiCGStab	1.121160e-04	2.307870e-12	3	true	GAMG	9.401180e-05	1.606590e-07	2	true	DILUPBiCGStab	2.371820e-04	9.155570e-12	3	true
921           	DILUPBiCGStab	9.387970e-06	6.004630e-13	3	5.377710e-05	4.184130e-12	3	false	DILUPBiCGStab	1.252520e-04	2.426430e-12	3	true	GAMG	9.501480e-05	2.078230e-07	2	true	DILUPBiCGStab	2.494070e-04	3.655030e-11	3	true
922           	DILUPBiCGStab	9.157940e-06	2.807490e-12	3	4.997680e-05	4.268750e-12	3	false	DILUPBiCGStab	1.218260e-04	2.245740e-12	3	true	GAMG	8.888590e-05	2.283580e-07	2	true	DILUPBiCGStab	2.288980e-04	9.172940e-12	3	true
923           	DILUPBiCGStab	8.475840e-06	5.219650e-12	3	4.888940e-05	4.328810e-12	3	false	DILUPBiCGStab	1.223280e-04	2.442280e-12	3	true	GAMG	8.688710e-05	1.496530e-07	2	true	DILUPBiCGStab	2.384760e-04	3.211190e-11	3	true
924           	DILUPBiCGStab	8.833220e-06	7.119680e-13	3	5.085590e-05	4.543940e-12	3	false	DILUPBiCGStab	1.105780e-04	2.274700e-12	3	true	GAMG	9.306860e-05	2.247580e-07	2	true	DILUPBiCGStab	2.418500e-04	9.078580e-12	3	true
925           	DILUPBiCGStab	9.507050e-06	5.315170e-12	3	5.429190e-05	4.970390e-12	3	false	DILUPBiCGStab	1.159190e-04	2.550580e-12	3	true	GAMG	1.015230e-04	2.277290e-07	2	true	DILUPBiCGStab	2.549580e-04	3.563130e-11	3	true
926           	DILUPBiCGStab	9.185870e-06	1.292070e-12	3	5.196360e-05	4.682660e-12	3	false	DILUPBiCGStab	1.125540e-04	2.260490e-12	3	true	GAMG	8.753270e-05	1.937320e-07	2	true	DILUPBiCGStab	2.264350e-04	9.164870e-12	3	true
927           	DILUPBiCGStab	8.150750e-06	2.381800e-12	3	4.989220e-05	5.003020e-12	3	false	DILUPBiCGStab	1.229270e-04	2.534770e-12	3	true	GAMG	8.186190e-05	2.015780e-07	2	true	DILUPBiCGStab	2.334480e-04	3.186020e-11	3	true
928           	DILUPBiCGStab	8.304790e-06	3.377500e-12	3	4.982670e-05	4.642030e-12	3	false	DILUPBiCGStab	1.173780e-04	2.237810e-12	3	true	GAMG	9.628150e-05	1.627480e-07	2	true	DILUPBiCGStab	2.417470e-04	9.073520e-12	3	true
929           	DILUPBiCGStab	9.816510e-06	5.526280e-12	3	5.568470e-05	4.877250e-12	3	false	DILUPBiCGStab	1.202250e-04	2.613260e-12	3	true	GAMG	1.047200e-04	1.675850e-07	2	true	DILUPBiCGStab	2.575740e-04	3.746620e-11	3	true
930           	DILUPBiCGStab	9.572620e-06	7.251640e-13	3	5.023020e-05	4.531330e-12	3	false	DILUPBiCGStab	1.083640e-04	2.286900e-12	3	true	GAMG	7.999100e-05	1.992860e-07	2	true	DILUPBiCGStab	2.260790e-04	9.154610e-12	3	true
931           	DILUPBiCGStab	7.930160e-06	7.297170e-13	3	4.846600e-05	4.637700e-12	3	false	DILUPBiCGStab	1.110320e-04	2.668590e-12	3	true	GAMG	8.380230e-05	2.060430e-07	2	true	DILUPBiCGStab	2.292200e-04	3.008870e-11	3	true
932           	DILUPBiCGStab	8.050190e-06	5.253570e-12	3	5.030910e-05	4.538500e-12	3	false	DILUPBiCGStab	1.110290e-04	2.236380e-12	3	true	GAMG	9.830580e-05	1.568680e-07	2	true	DILUPBiCGStab	2.363650e-04	9.125490e-12	3	true
933           	DILUPBiCGStab	9.262150e-06	3.015560e-12	3	5.383060e-05	4.833110e-12	3	false	DILUPBiCGStab	1.260070e-04	2.637500e-12	3	true	GAMG	9.887610e-05	2.412240e-07	2	true	DILUPBiCGStab	2.481130e-04	3.514340e-11	3	true
934           	DILUPBiCGStab	9.143580e-06	5.356950e-13	3	5.152520e-05	4.845000e-12	3	false	DILUPBiCGStab	1.227990e-04	2.260320e-12	3	true	GAMG	8.865140e-05	2.374080e-07	2	true	DILUPBiCGStab	2.305890e-04	9.170420e-12	3	true
935           	DILUPBiCGStab	8.573300e-06	5.458140e-13	3	4.945600e-05	4.699250e-12	3	false	DILUPBiCGStab	1.221210e-04	2.668360e-12	3	true	GAMG	8.281500e-05	1.943350e-07	2	true	DILUPBiCGStab	2.397310e-04	3.200250e-11	3	true
936           	DILUPBiCGStab	8.877560e-06	1.573050e-11	3	5.090960e-05	5.107670e-12	3	false	DILUPBiCGStab	1.106840e-04	2.323530e-12	3	true	GAMG	8.949820e-05	2.179410e-07	2	true	DILUPBiCGStab	2.399460e-04	9.132130e-12	3	true
937           	DILUPBiCGStab	9.387890e-06	5.411500e-13	3	5.365500e-05	5.057560e-12	3	false	DILUPBiCGStab	1.148690e-04	2.664650e-12	3	true	GAMG	9.668740e-05	2.386950e-07	2	true	DILUPBiCGStab	2.515690e-04	3.502480e-11	3	true
938           	DILUPBiCGStab	9.046960e-06	5.914510e-13	3	5.150660e-05	5.347480e-12	3	false	DILUPBiCGStab	1.098440e-04	2.301590e-12	3	true	GAMG	9.015230e-05	1.891110e-07	2	true	DILUPBiCGStab	2.273240e-04	9.233420e-12	3	true
939           	DILUPBiCGStab	8.270670e-06	5.736600e-13	3	4.904210e-05	5.083470e-12	3	false	DILUPBiCGStab	1.204920e-04	2.559920e-12	3	true	GAMG	8.511800e-05	1.855350e-07	2	true	DILUPBiCGStab	2.349540e-04	3.297170e-11	3	true
940           	DILUPBiCGStab	8.403470e-06	6.247250e-13	3	4.988700e-05	5.513460e-12	3	false	DILUPBiCGStab	1.208240e-04	2.297900e-12	3	true	GAMG	9.509140e-05	1.714140e-07	2	true	DILUPBiCGStab	2.408630e-04	9.179990e-12	3	true
941           	DILUPBiCGStab	9.682090e-06	5.625410e-13	3	5.446890e-05	5.193790e-12	3	false	DILUPBiCGStab	1.266420e-04	2.486030e-12	3	true	GAMG	1.019050e-04	1.903390e-07	2	true	DILUPBiCGStab	2.568950e-04	3.806080e-11	3	true
942           	DILUPBiCGStab	9.773660e-06	7.367720e-13	3	5.209540e-05	5.520440e-12	3	false	DILUPBiCGStab	1.147090e-04	2.336150e-12	3	true	GAMG	9.002440e-05	2.742940e-07	2	true	DILUPBiCGStab	2.286480e-04	9.276670e-12	3	true
943           	DILUPBiCGStab	8.182550e-06	1.591640e-12	3	4.951770e-05	5.476720e-12	3	false	DILUPBiCGStab	1.164530e-04	2.489500e-12	3	true	GAMG	8.718820e-05	2.410690e-07	2	true	DILUPBiCGStab	2.348440e-04	3.237800e-11	3	true
944           	DILUPBiCGStab	8.234460e-06	5.365830e-13	3	4.951720e-05	5.338550e-12	3	false	DILUPBiCGStab	1.107980e-04	2.340890e-12	3	true	GAMG	8.875030e-05	2.010560e-07	2	true	DILUPBiCGStab	2.408360e-04	9.237310e-12	3	true
945           	DILUPBiCGStab	9.558670e-06	5.541570e-13	3	5.371860e-05	5.300450e-12	3	false	DILUPBiCGStab	1.196870e-04	2.361500e-12	3	true	GAMG	9.406220e-05	2.048470e-07	2	true	DILUPBiCGStab	2.538670e-04	4.039180e-11	3	true
946           	DILUPBiCGStab	9.200370e-06	6.321960e-13	3	4.976360e-05	5.278020e-12	3	false	DILUPBiCGStab	1.129430e-04	2.354520e-12	3	true	GAMG	8.479030e-05	1.644100e-07	2	true	DILUPBiCGStab	2.254470e-04	9.337000e-12	3	true
947           	DILUPBiCGStab	8.105890e-06	4.326890e-12	3	4.841590e-05	5.805370e-12	3	false	DILUPBiCGStab	1.183280e-04	2.348680e-12	3	true	GAMG	8.332080e-05	1.927790e-07	2	true	DILUPBiCGStab	2.326180e-04	3.377740e-11	3	true
948           	DILUPBiCGStab	8.262920e-06	1.075060e-12	3	4.741530e-05	5.536810e-12	3	false	DILUPBiCGStab	1.078830e-04	2.438290e-12	3	true	GAMG	8.704280e-05	1.597490e-07	2	true	DILUPBiCGStab	2.411120e-04	9.257320e-12	3	true
949           	DILUPBiCGStab	9.355950e-06	5.212360e-13	3	5.226060e-05	5.637360e-12	3	false	DILUPBiCGStab	1.148030e-04	2.391940e-12	3	true	GAMG	9.449270e-05	1.518160e-07	2	true	DILUPBiCGStab	2.542120e-04	3.940470e-11	3	true
950           	DILUPBiCGStab	9.223040e-06	1.822450e-12	3	4.934480e-05	5.701080e-12	3	false	DILUPBiCGStab	1.127920e-04	2.414540e-12	3	true	GAMG	8.502780e-05	1.854590e-07	2	true	DILUPBiCGStab	2.251220e-04	9.320950e-12	3	true
951           	DILUPBiCGStab	8.004110e-06	4.306260e-12	3	4.727850e-05	5.774910e-12	3	false	DILUPBiCGStab	1.229320e-04	2.397040e-12	3	true	GAMG	8.397810e-05	2.222010e-07	2	true	DILUPBiCGStab	2.314400e-04	3.259350e-11	3	true
952           	DILUPBiCGStab	8.308520e-06	8.082790e-13	3	4.659160e-05	5.569750e-12	3	false	DILUPBiCGStab	1.185140e-04	2.392110e-12	3	true	GAMG	8.762100e-05	1.381580e-07	2	true	DILUPBiCGStab	2.409030e-04	9.184530e-12	3	true
953           	DILUPBiCGStab	9.621590e-06	6.196590e-13	3	5.213640e-05	5.510350e-12	3	false	DILUPBiCGStab	1.199830e-04	2.512730e-12	3	true	GAMG	9.503790e-05	1.697420e-07	2	true	DILUPBiCGStab	2.555900e-04	3.693830e-11	3	true
954           	DILUPBiCGStab	9.476200e-06	4.077940e-11	3	4.913430e-05	5.634710e-12	3	false	DILUPBiCGStab	1.083940e-04	2.377140e-12	3	true	GAMG	8.989710e-05	1.947710e-07	2	true	DILUPBiCGStab	2.266220e-04	9.219770e-12	3	true
955           	DILUPBiCGStab	7.942200e-06	1.099250e-12	3	4.687930e-05	5.574760e-12	3	false	DILUPBiCGStab	1.120050e-04	2.574120e-12	3	true	GAMG	8.435160e-05	2.543110e-07	2	true	DILUPBiCGStab	2.323600e-04	3.063480e-11	3	true
956           	DILUPBiCGStab	8.046450e-06	8.949550e-13	3	4.804230e-05	5.425110e-12	3	false	DILUPBiCGStab	1.089560e-04	2.265940e-12	3	true	GAMG	8.724960e-05	1.558620e-07	2	true	DILUPBiCGStab	2.395250e-04	9.113020e-12	3	true
957           	DILUPBiCGStab	9.447680e-06	7.545300e-13	3	5.292290e-05	5.133630e-12	3	false	DILUPBiCGStab	1.240270e-04	2.529740e-12	3	true	GAMG	9.182000e-05	1.996040e-07	2	true	DILUPBiCGStab	2.529450e-04	3.645380e-11	3	true
958           	DILUPBiCGStab	9.288780e-06	7.786020e-13	3	4.902480e-05	5.283540e-12	3	false	DILUPBiCGStab	1.232030e-04	2.213360e-12	3	true	GAMG	8.359300e-05	2.299040e-07	2	true	DILUPBiCGStab	2.259590e-04	9.148800e-12	3	true
959           	DILUPBiCGStab	8.224940e-06	1.131850e-10	3	4.829660e-05	5.046390e-12	3	false	DILUPBiCGStab	1.249700e-04	2.528320e-12	3	true	GAMG	8.662940e-05	1.602830e-07	2	true	DILUPBiCGStab	2.341060e-04	3.085030e-11	3	true
960           	DILUPBiCGStab	8.647970e-06	4.786440e-13	3	4.909790e-05	5.331860e-12	3	false	DILUPBiCGStab	1.128730e-04	2.258550e-12	3	true	GAMG	9.237590e-05	2.154220e-07	2	true	DILUPBiCGStab	2.418200e-04	9.051030e-12	3	true
961           	DILUPBiCGStab	9.603000e-06	3.536630e-12	3	5.358950e-05	5.523520e-12	3	false	DILUPBiCGStab	1.155650e-04	2.519750e-12	3	true	GAMG	9.981650e-05	2.408850e-07	2	true	DILUPBiCGStab	2.557630e-04	3.667700e-11	3	true
962           	DILUPBiCGStab	9.137610e-06	9.832550e-13	3	4.978060e-05	4.899180e-12	3	false	DILUPBiCGStab	1.095020e-04	2.289380e-12	3	true	GAMG	8.420680e-05	1.936300e-07	2	true	DILUPBiCGStab	2.253910e-04	9.165100e-12	3	true
963           	DILUPBiCGStab	7.969890e-06	8.828470e-13	3	4.795650e-05	5.013250e-12	3	false	DILUPBiCGStab	1.195780e-04	2.410150e-12	3	true	GAMG	7.982250e-05	1.792360e-07	2	true	DILUPBiCGStab	2.312720e-04	3.258990e-11	3	true
964           	DILUPBiCGStab	8.107060e-06	2.134970e-12	3	4.729690e-05	4.874740e-12	3	false	DILUPBiCGStab	1.164500e-04	2.363080e-12	3	true	GAMG	9.421150e-05	1.806710e-07	2	true	DILUPBiCGStab	2.407400e-04	9.118420e-12	3	true
965           	DILUPBiCGStab	9.601100e-06	4.602190e-12	3	5.351990e-05	4.971120e-12	3	false	DILUPBiCGStab	1.209110e-04	2.384250e-12	3	true	GAMG	1.015120e-04	1.737400e-07	2	true	DILUPBiCGStab	2.558050e-04	3.919950e-11	3	true
966           	DILUPBiCGStab	9.436810e-06	6.947520e-13	3	4.825690e-05	4.668960e-12	3	false	DILUPBiCGStab	1.109080e-04	2.473900e-12	3	true	GAMG	7.676510e-05	2.042170e-07	2	true	DILUPBiCGStab	2.275040e-04	9.220060e-12	3	true
